,bouy_name,sar_image_name,bouy_lon,bouy_lat,pol,mean_sigma0,std_sigma0,mean_sigma0_dB,std_sigma0_dB,insitu_wave,model_wave
92,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200211T162400_20200211T162425_031207_0396B0_E9EC.SAFE,-157.678,21.415,VV,0.014413981167876101,0.008135139998467003,,,3.2100001524668187,nan
93,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200211T162400_20200211T162425_031207_0396B0_E9EC.SAFE,-157.678,21.415,VH,0.0006628093367332033,0.0012922265519477948,,,3.2100001524668187,nan
94,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200214T043925_20200214T043950_031244_0397E0_6420.SAFE,-157.678,21.415,VV,0.03757992923866429,0.02252186368809869,,,2.240000106394291,nan
95,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200214T043925_20200214T043950_031244_0397E0_6420.SAFE,-157.678,21.415,VH,0.0007822753022099514,0.0016728703207452718,,,2.240000106394291,nan
96,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200229T162315_20200229T162340_020486_026D19_FEF3.SAFE,-157.678,21.415,VV,0.027523550190267736,0.016070536044799723,,,2.610000123968348,nan
97,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200229T162315_20200229T162340_020486_026D19_FEF3.SAFE,-157.678,21.415,VH,0.0007700666661403921,0.0011754281006268108,,,2.610000123968348,nan
98,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200205T162315_20200205T162340_020136_0261D7_1BA9.SAFE,-157.678,21.415,VV,0.002054783878667957,0.002417889243185351,,,1.6200000769458711,nan
99,bouydata/202002/GL_TS_MO_51202_202002.nc,S1B_IW_GRDH_1SDV_20200205T162315_20200205T162340_020136_0261D7_1BA9.SAFE,-157.678,21.415,VH,0.00010405144166228058,0.0008351593141698964,,,1.6200000769458711,nan
100,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200202T043925_20200202T043950_031069_0391CE_C7FD.SAFE,-157.678,21.415,VV,0.019883979297987436,0.011988368859171053,,,2.810000133467838,nan
101,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200202T043925_20200202T043950_031069_0391CE_C7FD.SAFE,-157.678,21.415,VH,0.000693601499064715,0.00167396861720594,,,2.810000133467838,nan
102,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200223T162359_20200223T162424_031382_039CB9_7AA1.SAFE,-157.678,21.415,VV,0.006459494357057998,0.004286107875013324,,,1.4900000707712024,nan
103,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200223T162359_20200223T162424_031382_039CB9_7AA1.SAFE,-157.678,21.415,VH,0.00019303096511516572,0.001108233125062905,,,1.4900000707712024,nan
104,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200226T043925_20200226T043950_031419_039DE7_1579.SAFE,-157.678,21.415,VV,0.03534952000004658,0.019608254889622236,,,2.4500001163687557,nan
105,bouydata/202002/GL_TS_MO_51202_202002.nc,S1A_IW_GRDH_1SDV_20200226T043925_20200226T043950_031419_039DE7_1579.SAFE,-157.678,21.415,VH,0.0008945898831578827,0.001703220053029228,,,2.4500001163687557,nan
106,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200205T135256_20200205T135321_031118_03938F_3823.SAFE,-117.425,32.517,VV,0.018797799621600955,0.0115775599193474,,,1.2800000607967377,nan
107,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200205T135256_20200205T135321_031118_03938F_3823.SAFE,-117.425,32.517,VH,0.00033673826672893397,0.0016011740189997776,,,1.2800000607967377,nan
108,bouydata/202002/GL_TS_MO_46232_202002.nc,S1B_IW_GRDH_1SDV_20200223T014911_20200223T014936_020390_026A04_0952.SAFE,-117.425,32.517,VV,0.014149238659306276,0.008083634423973519,,,1.3200000626966357,nan
109,bouydata/202002/GL_TS_MO_46232_202002.nc,S1B_IW_GRDH_1SDV_20200223T014911_20200223T014936_020390_026A04_0952.SAFE,-117.425,32.517,VH,-3.3693223806779896e-05,0.001007570292344275,,,1.3200000626966357,nan
110,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200229T014957_20200229T015026_031461_039F54_452A.SAFE,-117.425,32.517,VV,0.01374345200122817,0.008077437714419964,,,1.3500000641215593,nan
111,bouydata/202002/GL_TS_MO_46232_202002.nc,S1A_IW_GRDH_1SDV_20200229T014957_20200229T015026_031461_039F54_452A.SAFE,-117.425,32.517,VH,0.00016445637121330695,0.0013249848639413713,,,1.3500000641215593,nan
